time,sst_anomaly,thermocline_proxy,zonal_advection,surface_heat_flux,sst_tendency,ocean_dynamics_residual,z_thermocline_proxy,z_zonal_advection,z_surface_heat_flux,z_ocean_dynamics_residual
1987-10-01,0.7429082989692688,0.4426019865468703,0.05624497165533866,1.1634857830926817,-0.09544295072555542,-1.3151737054735757,-0.5091772016702215,2.0293575193797007,0.47823984509028883,-0.971848693679073
1987-11-01,0.7229535579681396,0.439323951061004,0.03961272144449393,0.8218040385067212,-0.01995474100112915,-0.8813715009523443,-0.7229219778607349,1.607407628282484,0.012663072555925518,-0.2766358837638802
1987-12-01,0.6785712838172913,0.4190741580418223,0.034907425286249995,0.664368584046736,-0.04438227415084839,-0.7436582834838344,-1.1800454465827397,1.3935521409864384,-0.01941029669542083,-0.2952790239829318
1988-01-01,0.5665532350540161,0.4118114247017106,0.02502709879235164,1.163560035484327,-0.11201804876327515,-1.3006051830399536,-0.9453402744222719,0.7560272584820402,1.2250097950710066,-1.717936219449094
1988-02-01,0.21601071953773499,0.3861144490303917,-0.01730258056949003,1.2334177417412284,-0.35054251551628113,-1.5666576766880196,-1.379901994747567,-0.3953330287497147,0.3397996448703903,-1.3160245685608367
1988-03-01,0.035827819257974625,0.3675574846778016,-0.03294951463171241,1.7129713779150946,-0.18018290027976036,-1.8602047635631425,-1.7906162487451067,-0.8374917150484459,-0.11923136326320688,-0.3356028254929319
1988-04-01,-0.27797409892082214,0.3528837722890327,-0.051612268043292,2.272711385572697,-0.31380191817879677,-2.534901035708202,-2.2340977359278513,-1.1917311246009878,1.794113640836625,-2.389703931806331
1988-05-01,-0.7417605519294739,0.3632778433516218,-0.07568252510635638,1.7014722227096297,-0.46378645300865173,-2.0895761506119253,-1.9294822140990242,-1.6986084339741259,1.946628232423305,-2.9160654453393855
1988-06-01,-1.1061677932739258,0.3727194942959251,-0.07321297426296053,1.0358895082565989,-0.3644072413444519,-1.3270837753380902,-1.7035875077976879,-1.5420434906455665,1.9891558854337141,-2.6715078601219164
1988-07-01,-1.0077416896820068,0.38776517450113696,-0.066029347523008,0.5833181999290081,0.09842610359191895,-0.4188627488140812,-1.3596265906885587,-1.2779183902067879,0.9686255088393945,-0.3950483038277757
1988-08-01,-0.7190628051757812,0.38963902203781,-0.09917677968956914,0.8499569619125683,0.2886788845062256,-0.46210129771677355,-1.4387775695186573,-1.9656204410015572,1.050585357041961,0.19844150986915313
1988-09-01,-0.6508721709251404,0.40066033865939116,-0.07360454001307704,0.6815159806695895,0.06819063425064087,-0.5397208064058716,-1.4426528202878046,-1.2250856505496746,-0.5221148595302536,0.8253622608836217
1988-10-01,-1.05840265750885,0.3907184535219747,-0.09343673730663436,1.0369006273395829,-0.4075304865837097,-1.3509943766166583,-2.1800047489730776,-1.5428637355942718,0.0433083456270614,-1.0807504905095082
1988-11-01,-1.159590244293213,0.39182912431683853,-0.060959929876409864,1.0275550557786775,-0.10118758678436279,-1.0677827126866304,-2.252418144601162,-0.7928038952837756,0.7195990314034199,-0.8433621694360207
1988-12-01,-1.2368484735488892,0.39370492051901645,-0.028382950593433282,0.9651605973694466,-0.07725822925567627,-1.0140358760316897,-1.9970218249422123,-0.11690112361474674,1.0140751906248964,-1.117279414024054
1989-01-01,-1.0112279653549194,0.4046236515286613,-0.01862335542192122,0.9469546053574434,0.22562050819396973,-0.7027107417415525,-1.1768112001884998,-0.2857104489161821,0.4807793680791229,0.09977899622181087
1989-02-01,-0.8314318656921387,0.40536693183971684,-0.0038624427252104626,1.3518155476468963,0.17979609966278076,-1.168157005258905,-0.7599060778087582,-0.07457809877151086,0.7466003866267765,-0.10450513657091023
1989-03-01,-0.6978991031646729,0.42412790211265183,-0.012216386308721763,2.2510382931233806,0.13353276252746582,-2.105289144287193,0.03114503661716422,-0.34268628964869974,1.7295023911080216,-1.0807069395200557
1989-04-01,-0.54801344871521,0.4255206026733143,-0.003364398124456801,1.7339422274244798,0.1498856544494629,-1.58069217485056,0.10505709951074972,-0.04027402522307478,-0.05703293653138115,0.5112763173866544
1989-05-01,-0.519762396812439,0.43558723502013624,0.0009614208874903868,1.0618561441201115,0.028251051902770996,-1.034566513104831,0.39912797269171624,0.13053378282040193,-0.25101633724748423,0.2913687408884623
1989-06-01,-0.3726797103881836,0.43562858642274543,0.0018807103272175081,0.46188755975621326,0.14708268642425537,-0.3166855836591754,0.32230082272269134,0.2501010410252688,0.016953642044085948,0.400298867019907
1989-07-01,-0.3580249845981598,0.44207868221752444,-0.006011146314714071,0.41790813402326316,0.014654725790023804,-0.3972422619185253,0.3894544682216374,0.15444295526689658,0.40029624809243847,-0.32931782485740624
1989-08-01,-0.3092050850391388,0.4437744518094312,-0.0076339112723266475,0.39074148951455795,0.048819899559020996,-0.3342876786832103,0.30456876936891086,0.21909125536501223,-0.5272242431322018,0.5870197337822938
1989-09-01,-0.19930775463581085,0.44833509388338816,-0.01481971579216795,0.8404362964714593,0.10989733040332794,-0.7157192502759635,0.09263766004538743,0.17784059881048764,0.023916393784255467,0.29029281173080324
1989-10-01,-0.19844713807106018,0.456073750475208,-0.01458826567713893,0.8940595431768861,0.0008606165647506714,-0.8786106609349965,-0.07534024088678812,0.3388904762623904,-0.4474765852775557,0.3553877444689468
1989-11-01,-0.3911411464214325,0.4520237459414382,-0.0025952886560126716,0.7422899292160531,-0.19269400835037231,-0.9323886489104127,-0.3139450656457656,0.6000944979287219,-0.26053792464256825,-0.43173792134451094
1989-12-01,-0.21271133422851562,0.4619354964325425,0.0017232766871610643,1.0049058974247824,0.17842981219291687,-0.8281993619190267,0.20023651808458343,0.6015975209066002,1.1506353018546835,-0.5523003207308319
1990-01-01,-0.02529972419142723,0.4585912415042082,-0.003221964535556036,0.6480208835860383,0.1874116100370884,-0.45738730901339386,0.5611301221463191,0.08185066634616021,-0.5463212510784093,0.8456098747665316
1990-02-01,0.19123178720474243,0.4623883986271187,-0.0014313088690032195,1.162408946367468,0.21653151139616966,-0.9444461261022952,1.076380542269535,-0.01655799668250626,0.0958218920031783,0.5756193818491143
1990-03-01,0.00824614055454731,0.44878365753516697,-0.01177454937364823,1.3025105418958436,-0.18298564665019512,-1.4737216391723904,0.8251448465324409,-0.33214165262091694,-1.5295258469938753,0.8393809296319705
1990-04-01,0.06026237830519676,0.4360518737089222,-0.004108698229947545,1.5317779825617892,0.05201623775064945,-1.4756530465811921,0.4442001132674099,-0.058037081747161386,-0.7516451731152795,0.8306156664553751
1990-05-01,0.15760396420955658,0.4224076616199923,0.009849933019668168,1.0291352790014514,0.09734158590435982,-0.9416436261167598,-0.025299451865012892,0.342662119568121,-0.36344132772228155,0.5738723634267181
1990-06-01,0.06789959967136383,0.4279532986214369,-0.0001231927023706362,0.13480209204863186,-0.08970436453819275,-0.22438326388445398,0.07513025541089233,0.20227699462144197,-1.1068730189600176,0.6809158447122888
1990-07-01,0.060212064534425735,0.4379401180487877,-0.0003393226725341227,0.26616893699935046,-0.007687535136938095,-0.27351714946375444,0.25617852080132697,0.2898035755428613,-0.12106153747351134,0.04683054504755435
1990-08-01,0.09629712998867035,0.4390717543378369,1.1882708584577385e-05,0.3433353508239075,0.036085065454244614,-0.30726216807824747,0.15312579653972852,0.40156156492502626,-0.6901060823322266,0.6691825345121953
1990-09-01,0.061838746070861816,0.45196410739854326,0.0019011624194023148,0.50283198236385,-0.03445838391780853,-0.5391915287010608,0.2095043303961912,0.5768918720985098,-1.1360517690426284,0.8269713678946532
1990-10-01,0.05896124243736267,0.468539672088112,-0.011245286607407671,0.7881538716405676,-0.0028775036334991455,-0.7797860886666591,0.3261051507245318,0.4186721741775376,-0.8113558430697826,0.6558336363963354
1990-11-01,0.05269254744052887,0.4667164291316001,-0.006683774589343692,0.5555385850953427,-0.006268694996833801,-0.5551235055028328,0.15920967896533678,0.50252094366487,-0.9021932723171345,0.7152213814130304
1990-12-01,0.07485419511795044,0.4675469438837283,0.0015773978179048271,0.6373552718889077,0.02216164767742157,-0.6167710220293909,0.3809443541755608,0.5981160561302923,-0.11222481584163507,0.09048289298635885
1991-01-01,0.24244917929172516,0.46233290936281485,4.117837051101341e-05,0.6561665066331006,0.16759498417377472,-0.4886127008298369,0.681624648377173,0.15972703833514956,-0.5183338616815739,0.7506786195155623
1991-02-01,0.19055336713790894,0.45397900932639,-0.008786847172224973,0.9664923550153833,-0.05189581215381622,-1.0096013199969747,0.8055693912072232,-0.19210122404650778,-0.5773241521719156,0.37753493894117574
1991-03-01,0.08370604366064072,0.43759405420574526,-0.0051686654308958704,1.1751583658932543,-0.10684732347726822,-1.2768370239396267,0.4648012770762402,-0.17448926348239976,-1.9670927365646145,1.4379483959274013
1991-04-01,0.12770840525627136,0.44385928880622855,-0.002259869631816809,2.033352722195307,0.044002361595630646,-1.9870904909678595,0.6956256322571887,-0.013913956344282538,0.971705817795386,-0.7242534882178873
1991-05-01,0.27837756276130676,0.45189521156723234,-0.0018623874304175402,0.8045341718794218,0.1506691575050354,-0.6520026269439688,0.9243006983536829,0.06314232822546748,-1.135143947358186,1.4544372506586174
1991-06-01,0.45141956210136414,0.45666288650528886,0.006841820503604308,0.6103845824756354,0.17304199934005737,-0.4441844036391824,0.9996773614268814,0.368500165028182,0.5271717033399671,0.012677693365145317
1991-07-01,0.5490912199020386,0.4567315855659044,0.007167857024676927,-0.32062159139139645,0.09767165780067444,0.41112539216739397,0.861328165617917,0.4689657929257439,-2.137203816285373,2.128276832649739
1991-08-01,0.3746904730796814,0.4586150449759938,0.008566100796011089,-0.03108936469392081,-0.17440074682235718,-0.15187748292444744,0.782486722047833,0.6057118240548909,-1.97658475344825,1.14158215387131
1991-09-01,0.20434986054897308,0.46575514342309493,0.011504891946445508,0.7502877502674595,-0.1703406125307083,-0.9321332547446134,0.6536229466941681,0.8060891934107652,-0.2858232604561735,-0.36764779054786195
1991-10-01,0.42130956053733826,0.48737416666826777,-0.0035980397856064206,0.8938609401079408,0.21695969998836517,-0.6733032003339692,0.9326404144073385,0.6011771564383341,-0.44815896173836944,0.9795622964430598
1991-11-01,0.5681585073471069,0.48751730648960245,-0.038622568760150126,0.45625382334308257,0.14684894680976868,-0.27078230777316376,0.8290692060939547,-0.2597127332914707,-1.243323873657037,1.5796738430096002
1991-12-01,0.7232511043548584,0.48425075493414715,-0.0678452205662334,0.369933514338374,0.15509259700775146,-0.14699569676438914,0.9188643072094039,-1.0586859318184731,-1.0310540838436852,1.5186911145355588
1992-01-01,0.7235416769981384,0.4664458633241514,-0.07342258199134954,0.13160000488735596,0.0002905726432800293,-0.057886850252726385,0.8140758593633648,-1.5935186190993424,-2.320681805365099,2.060168854408134
1992-02-01,0.8127918839454651,0.46323483477481614,-0.003527551826568575,0.5673166117617765,0.08925020694732666,-0.4745388529878813,1.1036386866200196,-0.06658577696731628,-1.9488444029449958,2.0042287504854666
1992-03-01,0.6278864145278931,0.43695465325711447,0.06449920508888474,0.8312813683576658,-0.18490546941757202,-1.0806860428641225,0.4442103755616635,1.488165776905739,-3.148613091611496,2.0342854719093
1992-04-01,0.7190892100334167,0.43321451400206373,0.07419635869592264,1.0123207193717152,0.09120279550552368,-0.9953142825621142,0.3528274082214472,1.8107482939837145,-2.536438382415356,2.290938793290187
1992-05-01,0.6818109750747681,0.4091186337873873,0.07899548672145804,0.9054708552348922,-0.03727823495864868,-1.0217445769149989,-0.4532516842030993,1.992851834353043,-0.788337540386845,0.33034991699039423
1992-06-01,0.35883310437202454,0.3921913108233561,0.044356924764069286,0.45882905946572666,-0.32297787070274353,-0.8261638549325395,-1.0765282935678513,1.263814988403453,0.00644499978239257,-1.1486140209075881
1992-07-01,0.041756510734558105,0.40089782716066713,0.00493180313974941,0.5959801273917033,-0.31707659363746643,-0.9179885241689191,-0.9367101747580091,0.4156013620250085,1.0121303816238938,-1.912487593655896
1992-08-01,-0.014137594029307365,0.39486894343219464,-0.004088904678078234,0.8047765899204448,-0.05589410476386547,-0.856581790006232,-1.2703561797922962,0.30369443094883913,0.8953509867879302,-1.0008557967971017
1992-09-01,-0.020227085798978806,0.4101940911242912,-0.012231320414421572,1.2001488267461011,-0.00608949176967144,-1.194006998101351,-1.1356333226009736,0.23961381778817212,1.2598457508821286,-1.163794827557474
1992-10-01,-0.15444102883338928,0.4316169357152781,-0.015921932800458314,0.8546124163081376,-0.13421394303441048,-0.9729044265420898,-0.8629334797775624,0.30706191098196695,-0.5830122089963815,0.06871638469730412
1992-11-01,-0.2536960542201996,0.4377575458254848,-0.001887849288685346,1.064720697042769,-0.0992550253868103,-1.162087873140894,-0.7733655938822014,0.6169778563704272,0.8472957426594552,-1.130068171755998
1992-12-01,-0.15343694388866425,0.44157648193684,-0.0006516685665006974,0.46046194081498104,0.10025911033153534,-0.35955116191694503,-0.4553935107925095,0.5449183850698667,-0.7200092062885746,0.8724812211256656
1993-01-01,0.01743989624083042,0.43264255519869244,0.0031247868195180706,1.0056923407209766,0.17087684012949467,-0.837940287411,-0.27450649255323306,0.2333187398192554,0.6825952221162607,-0.3113450848748696
1993-02-01,0.12388891726732254,0.4219108460341224,0.024724301999473806,1.3272413412919177,0.10644902102649212,-1.2455166222648995,-0.2271353514404538,0.6076574116606661,0.6621663441476059,-0.33969339589792646
1993-03-01,0.1656101942062378,0.42298437225482927,0.01979762348470788,2.2260889522041345,0.04172127693891525,-2.204165298749927,-0.0056805432194376995,0.42134244194527193,1.6437794310020828,-1.381309651335934
1993-04-01,0.36395302414894104,0.41992289930390403,-0.008653493790352901,1.8553726382700977,0.19834282994270325,-1.6483763145370416,-0.07520813005164195,-0.1665006703377747,0.36018747415036234,0.30550338813757705
1993-05-01,0.4116394519805908,0.41562618481207003,-0.007277336017286636,1.0129999472846536,0.04768642783164978,-0.9580361834357172,-0.24368624246069467,-0.06608785340961322,-0.4188804033087699,0.524035805659567
1993-06-01,0.23741109669208527,0.4031380766079478,0.022438998456231728,0.3229752113427889,-0.17422835528850555,-0.5196425650875262,-0.7240049251613109,0.7407338266183368,-0.46033262134094705,-0.2167297717943287
1993-07-01,0.13267694413661957,0.40090277809892816,0.020391542353054813,0.16775629036334505,-0.1047341525554657,-0.29288198527186554,-0.9365507375811394,0.7845549863329347,-0.4591956552766153,-0.012042316558136014
1993-08-01,0.017999986186623573,0.40508067720229424,0.024432727564007307,0.6820631087275928,-0.114676957949996,-0.8211727942415961,-0.941503360910084,0.9843760027206659,0.47372209940353316,-0.8932055730665845
1993-09-01,0.0974191203713417,0.42305144813758316,0.016458149433901892,1.0341502164710854,0.07941913418471813,-0.9711892317202692,-0.7215823698062264,0.9243009094631648,0.6894943218682484,-0.48638554542207146
1993-10-01,-0.07990891486406326,0.43691696027486965,0.030685399722055723,1.040688802828812,-0.17732803523540497,-1.2487022377862727,-0.6922545279163215,1.4193668480993133,0.05632406485541889,-0.7697625228145326
1993-11-01,0.016841670498251915,0.4386348487227172,0.00764823380184276,0.9282431637970748,0.09675058536231518,-0.8391408122366024,-0.7451134344288138,0.8445607650732981,0.37837521383086764,-0.148246388654736
1993-12-01,0.04205376282334328,0.4302065102901018,0.0063372631315026925,0.6988093342827094,0.025212092325091362,-0.6799345050891208,-0.8215455581156368,0.7117123810384169,0.09892401394039563,-0.1015463621830175
1994-01-01,0.1095300167798996,0.41934669490200466,0.02004316360226106,0.840100571725173,0.06747625395655632,-0.7926674813708778,-0.7026787536468767,0.6370834052689707,0.11364165122056648,-0.17370696230504232
1994-02-01,0.006614702753722668,0.3891474455785851,-0.005896840752344062,1.5436521141938644,-0.10291531402617693,-1.6406705874676972,-1.2822291130422219,-0.12312992199695277,1.4057279521281332,-1.5410381910125779
1994-03-01,-0.07764875143766403,0.3911048441216619,-0.030151897089241184,2.1536284935893675,-0.0842634541913867,-2.207740050691513,-1.032310587367624,-0.7707253150800792,1.3948139363544825,-1.392177591473258
1994-04-01,-0.06952652335166931,0.40360795187808346,-0.01506159424590721,2.3287604513609352,0.00812222808599472,-2.305576629029033,-0.6006053418949212,-0.31943286766560613,1.9866915468459145,-1.6925131995422982
1994-05-01,0.052103590220212936,0.3983493997860839,0.0003769114379163918,1.4450616788480033,0.12163011357188225,-1.3238084767140375,-0.8000579208580758,0.11658420211357139,1.0656321815321737,-0.5879830007354161
1994-06-01,0.0990685299038887,0.40389788478363225,-0.0027577836195047433,0.7519547057886952,0.046964939683675766,-0.7022319824855147,-0.699536498348697,0.13940129833487164,1.0135897643315757,-0.7718370604723395
1994-07-01,0.04675731062889099,0.4112073550719549,-0.007218404220646968,0.29962676247482256,-0.05231121927499771,-0.3447195775291733,-0.6047080494285356,0.12563120277077502,-0.006104439097702597,-0.16963866414288584
1994-08-01,0.06841161847114563,0.423252925897098,-0.0003930337092200742,0.6285913980011159,0.02165430784225464,-0.6065440564496412,-0.35629468398464376,0.3918980526348428,0.2899996780282193,-0.240692528192888
1994-09-01,0.03911348059773445,0.4347145601133443,0.0002952900147667245,0.7973239566848179,-0.02929813787341118,-0.8269173845729958,-0.34599019941511244,0.5385670054438085,-0.12421246443151591,-0.04777111177213099
1994-10-01,0.4140787720680237,0.46638317626055176,-0.0006290882705941983,1.082187672496009,0.37496529147028923,-0.7065932927551255,0.2566585956373449,0.6720325186630415,0.1989092321525028,0.8783539503784644
1994-11-01,0.5826700925827026,0.47664665131991735,-0.012773901302173587,0.6782654295177766,0.16859132051467896,-0.496900207700924,0.4789968602877269,0.35717733261228174,-0.48051847046950397,0.8922315139896736
1994-12-01,0.6164087653160095,0.469800791037001,-0.00841928033606845,0.3681603917794412,0.033738672733306885,-0.3260024387100659,0.4535259555343425,0.35954083923569086,-1.0371463215053658,0.9744758550062647
1995-01-01,0.5988636612892151,0.4475366032025558,0.02407314140523635,0.6739244831260999,-0.017545104026794434,-0.7155427285581306,0.20513288905489885,0.7332606367069079,-0.45731957214988966,0.0607672642626883
1995-02-01,0.4952497184276581,0.4233777511790807,0.012295969015530166,1.3002370749827732,-0.103613942861557,-1.4161469868598604,-0.17989597928164888,0.311049659404065,0.5693829054587213,-0.8584428415462079
1995-03-01,0.2499556690454483,0.4029941834620878,-0.0336303646517083,1.9307462487391487,-0.24529404938220978,-2.14240993346965,-0.6494331206445458,-0.853740506766188,0.6290171225044289,-1.193561347679686
1995-04-01,0.01558639109134674,0.38318157333142555,-0.04116388242284879,1.6677611822250347,-0.23436927795410156,-1.8609665777562874,-1.258404724042159,-0.942375706010772,-0.2844231155250477,-0.3408122981530142
1995-05-01,-0.1066342443227768,0.392245643632274,-0.03611298809162914,1.3474461824289845,-0.12222063541412354,-1.433553829751479,-0.9966197841165289,-0.754263649606394,0.7302369768117984,-0.9216301870717276
1995-06-01,-0.0686250552535057,0.4021308038435863,-0.02578980871685998,0.6746992029261325,0.03800918906927109,-0.6109002051400014,-0.7564425596904703,-0.41026833176514693,0.7481490694736599,-0.49417072024899783
1995-07-01,-0.0460931695997715,0.3982844062004729,-0.04084716230363393,0.5184415035319386,0.022531885653734207,-0.4550624555745705,-1.0208712848137944,-0.6769342224605934,0.7457169167827208,-0.5051024425457605
1995-08-01,-0.24882058799266815,0.401421166262152,-0.09752969227646938,0.8187363943550717,-0.20272741839289665,-0.9239341204714989,-1.0593521528478242,-1.9263119596468323,0.9433152100718052,-1.205619961574658
1995-09-01,-0.41448235511779785,0.4038649351398701,-0.0814242412392718,0.9914991313273983,-0.1656617671251297,-1.0757366572132563,-1.3394538327592413,-1.4117063346765215,0.5429502795995047,-0.8042300225594292
1995-10-01,-0.40510284900665283,0.4136882132052415,-0.0658827576374631,1.2204839867208461,0.00937950611114502,-1.145221722972238,-1.4402997790876741,-0.8852756273616194,0.6740788755296937,-0.4551616613406388
1995-11-01,-0.47909051179885864,0.42294409660956683,-0.06409400214664983,1.0593535623687176,-0.07398766279220581,-1.0692472230142736,-1.2504094183390169,-0.8675999385412718,0.8288549079682271,-0.8478145652473669
1995-12-01,-0.47250673174858093,0.4256631451123251,-0.04185807245284889,1.1791281866149177,0.00658378005027771,-1.130686334111791,-0.9678574851165088,-0.4384909628368385,1.7492423109196198,-1.4719194606963666
1996-01-01,-0.3386728763580322,0.4243586220710999,-0.01660931296519869,0.75713539346104,0.1338338553905487,-0.6066922251052925,-0.5412775249529516,-0.23764442052688814,-0.17141680741920196,0.39169393407749137
1996-02-01,-0.2983928322792053,0.4155325961429233,-0.035400875871938506,1.110718558592398,0.040280044078826904,-1.0350376386416327,-0.4325368536219504,-0.8272569799562498,-0.0817801161398385,0.30020359039971534
1996-03-01,-0.21670252084732056,0.4002377704973137,-0.02221949271589456,1.7725982361457349,0.08169031143188477,-1.6686884319979556,-0.7381990632236197,-0.5814149196949208,0.08563941091442658,0.2466440159052323
1996-04-01,-0.4382929503917694,0.39690406574672654,-0.02538852655034076,2.0505891381257073,-0.22159042954444885,-2.2467910411198155,-0.8164934468333042,-0.5658897482851807,1.030928087431827,-1.513793595839854
1996-05-01,-0.40089625120162964,0.40880025555713,-0.007466885245190657,1.3412992676759132,0.03739669919013977,-1.2964356832405828,-0.46350455417091974,-0.07061153092157076,0.709116910760448,-0.5047643926412103
